FROMDATE,TODATE,DAYPART,CHANNEL,PIVOT_SEQ,PIVOT_HDR1,PIVOT_DATA1
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,12,DayPart 3:Colors Viacom18,18
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,13,DayPart 4:Z Zee TV,16
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,14,DayPart 4:Star Plus,10
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,15,DayPart 4:SONY ENTERTAINMENT TV,20
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,16,DayPart 4:Colors Viacom18,30
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,17,DayPart 5:Z Zee TV,16
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,18,DayPart 5:Star Plus,5
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,19,DayPart 5:SONY ENTERTAINMENT TV,27
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,20,DayPart 5:Colors Viacom18,30
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,21,DayPart 6:Z Zee TV,42
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,22,DayPart 6:Star Plus,36
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,23,DayPart 6:SONY ENTERTAINMENT TV,22
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,24,DayPart 6:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,25,DayPart 7:Z Zee TV,42
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,26,DayPart 7:Star Plus,36
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,27,DayPart 7:SONY ENTERTAINMENT TV,46
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,28,DayPart 7:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,29,DayPart 8:Z Zee TV,42
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,30,DayPart 8:Star Plus,58
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,31,DayPart 8:SONY ENTERTAINMENT TV,61
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,32,DayPart 8:Colors Viacom18,49
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,33,DayPart 9:Z Zee TV,26
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,34,DayPart 9:Star Plus,49
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,35,DayPart 9:SONY ENTERTAINMENT TV,47
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,36,DayPart 9:Colors Viacom18,23
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,37,DayPart 10:Z Zee TV,26
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,38,DayPart 10:Star Plus,45
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,39,DayPart 10:SONY ENTERTAINMENT TV,52
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,40,DayPart 10:Colors Viacom18,39
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,41,DayPart 11:Z Zee TV,14
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,42,DayPart 11:Star Plus,16
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,43,DayPart 11:SONY ENTERTAINMENT TV,150
9/7/2014,9/13/2014,DayPart 11,SONY ENTERTAINMENT TV,44,DayPart 11:Colors Viacom18,6
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,1,DayPart 1:Z Zee TV,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,2,DayPart 1:Star Plus,10
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,3,DayPart 1:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,4,DayPart 1:Colors Viacom18,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,5,DayPart 2:Z Zee TV,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,6,DayPart 2:Star Plus,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,7,DayPart 2:SONY ENTERTAINMENT TV,18
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,8,DayPart 2:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,9,DayPart 3:Z Zee TV,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,10,DayPart 3:Star Plus,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,11,DayPart 3:SONY ENTERTAINMENT TV,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,12,DayPart 3:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,13,DayPart 4:Z Zee TV,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,14,DayPart 4:Star Plus,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,15,DayPart 4:SONY ENTERTAINMENT TV,17
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,16,DayPart 4:Colors Viacom18,13
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,17,DayPart 5:Z Zee TV,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,18,DayPart 5:Star Plus,26
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,19,DayPart 5:SONY ENTERTAINMENT TV,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,20,DayPart 5:Colors Viacom18,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,21,DayPart 6:Z Zee TV,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,22,DayPart 6:Star Plus,31
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,23,DayPart 6:SONY ENTERTAINMENT TV,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,24,DayPart 6:Colors Viacom18,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,25,DayPart 7:Z Zee TV,22
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,26,DayPart 7:Star Plus,26
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,27,DayPart 7:SONY ENTERTAINMENT TV,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,28,DayPart 7:Colors Viacom18,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,29,DayPart 8:Z Zee TV,7
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,30,DayPart 8:Star Plus,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,31,DayPart 8:SONY ENTERTAINMENT TV,15
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,32,DayPart 8:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,33,DayPart 9:Z Zee TV,21
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,34,DayPart 9:Star Plus,21
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,35,DayPart 9:SONY ENTERTAINMENT TV,21
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,36,DayPart 9:Colors Viacom18,22
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,37,DayPart 10:Z Zee TV,21
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,38,DayPart 10:Star Plus,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,39,DayPart 10:SONY ENTERTAINMENT TV,21
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,40,DayPart 10:Colors Viacom18,29
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,41,DayPart 11:Z Zee TV,17
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,42,DayPart 11:Star Plus,0
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,43,DayPart 11:SONY ENTERTAINMENT TV,6
9/7/2014,9/13/2014,DayPart 11,Colors Viacom18,44,DayPart 11:Colors Viacom18,78
