NUM_MARKET_KEY,CHV_MARKET_NAME,NUM_START_DATE_KEY,NUM_END_DATE_KEY,NUM_WEEK,NUM_V_CS_4,TVR_NUM_V_CS_4,NUM_V_M_CS_4_14,TVR_NUM_V_M_CS_4_14,NUM_V_F_CS_4_14,TVR_NUM_V_F_CS_4_14,NUM_V_M_CS_15_24,TVR_NUM_V_M_CS_15_24,NUM_V_F_CS_15_24,TVR_NUM_V_F_CS_15_24,NUM_V_M_CS_25_34,TVR_NUM_V_M_CS_25_34,NUM_V_F_CS_25_34,TVR_NUM_V_F_CS_25_34,NUM_V_M_CS_35_44,TVR_NUM_V_M_CS_35_44,NUM_V_F_CS_35_44,TVR_NUM_V_F_CS_35_44,NUM_V_M_CS_45_54,TVR_NUM_V_M_CS_45_54,NUM_V_F_CS_45_54,TVR_NUM_V_F_CS_45_54,NUM_V_M_CS_55,TVR_NUM_V_M_CS_55,NUM_V_F_CS_55,TVR_NUM_V_F_CS_55,NUM_V_CS_ANALOG,TVR_NUM_V_CS_ANALOG,NUM_V_CS_DIGITAL,TVR_NUM_V_CS_DIGITAL,NUM_V_S_SEC_A,TVR_NUM_V_CS_SEC_A,NUM_V_S_SEC_B,TVR_NUM_V_CS_SEC_B,NUM_V_S_SEC_C,TVR_NUM_V_CS_SEC_C,NUM_V_S_SEC_DE,TVR_NUM_V_CS_SEC_DE
28, TN .1 to 1 Mn. ,20140223,20140301,9,876,4194.015388,66,3025.37517,55,2521.145975,76,3959.069767,106,4704.887714,90,4271.18644,107,5000.278164,73,3856.603773,97,5600,53,4209.929078,47,4564.161849,52,4894.117647,55,4863.157894,769,4156.756756,0,0,49,3020.917431,138,4329.411764,271,4418.04949,418,4205.02994
29, TNrest 1 Mn.+ ,20140223,20140301,9,352,4204.479203,0,0,0,0,0,0,0,0,27,3462.595419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,4240.182232,76,4138.735818,58,4330.666666,92,3688.782816,80,4239.747634,122,4595.515695
30, UP .1 to 1 Mn. ,20140223,20140301,9,1192,3169.359816,194,3218.962962,145,3018.58736,121,2459.52813,122,3172.755417,111,3565.583173,123,4063.716814,81,2763.045685,103,3884.175084,60,2909.090909,48,3304.918032,57,3395.74468,26,2361.081081,655,3007.790077,537,3391.578947,223,3266.259808,325,3242.280285,281,3281.751824,363,2976.281112
31, UP 1 Mn.+ ,20140223,20140301,9,1040,3362.586605,132,3202.310469,135,3367.483296,126,3028.32618,130,3778.546712,74,2732.307692,96,3707.586206,51,3022.222222,83,3916.853932,59,3003.636363,0,0,62,3726.65474,41,3426.865671,0,0,1040,3362.586605,286,3421.003915,277,3175.435005,201,3370.05988,276,3502.114803
32, WB .1 to 1 Mn. ,20140223,20140301,9,402,3345.850879,0,0,0,0,0,0,0,0,46,3122.424242,40,3574.468085,0,0,0,0,0,0,0,0,0,0,0,0,350,3273.942093,52,3917.488789,41,3034.361233,99,3655.384615,104,3041.253263,158,3483.464566
33, WBrest  1 Mn.+ ,20140223,20140301,9,141,3455.579868,0,0,0,0,0,0,0,0,9,2826.168224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3401.825726,19,3845.783132,16,2937.704918,22,3092.887029,31,3437.623762,71,3687.171561
34, GUJ L C I(WEF 30th Dec 2012) ,20140223,20140301,9,484,3536.842105,58,3064.150943,49,4015.609756,45,3345.132743,44,3285.333333,40,3672.131147,51,3622.83298,36,3446.153846,38,3546.666666,32,4266.666666,33,3945.907473,33,3647.368421,26,3309.090909,331,3639.267015,153,3331.69151,25,3529.411764,70,3266.666666,124,3616.666666,265,3578.778135
35, MP L C I(WEF 30th Dec 2012) ,20140223,20140301,9,723,2995.782463,64,2829.473684,82,3541.388174,67,2680,92,3520.728929,56,2624.267782,67,2738.686131,60,3049.924357,70,3542.168674,49,3292.8,38,2643.47826,43,2539.191564,33,2537.299771,494,3054.545454,228,2864.921465,74,2486.4,150,3103.448275,156,2850.244698,342,3151.727921
36, PHCHP L C I(WEF 30th Dec 2012) ,20140223,20140301,9,706,3272.847682,65,2951.351351,61,3289.88764,62,2942.372881,71,3379.036827,58,2988.957055,71,3408,48,3113.513513,87,4337.091988,49,3043.253234,44,3314.798206,46,3066.666666,44,3390.825688,405,3264.875239,302,3294.545454,90,3039.195979,199,3058.737419,170,3356.051703,248,3524.873096
37, RAJ L C I(WEF 30th Dec 2012) ,20140223,20140301,9,531,2684.158266,63,2899.726027,0,0,52,2492.439372,53,2938.613861,48,2869.750889,43,2118.475073,0,0,47,2649.664429,0,0,0,0,0,0,0,0,318,2806.619385,212,2508.169014,47,2658.585858,122,2555.610972,102,2380,260,2902.325581
38, UP L C I(WEF 30th Dec 2012) ,20140223,20140301,9,1282,2599.903428,118,2364.221824,125,2816.901408,120,2331.983805,134,2745.365853,109,2612.268188,139,2766.824644,129,2623.728813,160,3120.139291,87,2477.288135,68,2806.879606,42,1856.842105,49,2025.09225,569,2696.910706,713,2527.355206,109,2384.375,227,2396.229971,254,2353.019023,693,2832.011675
39, *Pune ,20140223,20140301,9,612,3952.941176,0,0,0,0,70,3165.545087,63,4373.553719,75,4158.415841,63,4631.947483,0,0,49,4510.684931,0,0,0,0,0,0,0,0,0,0,612,3952.941176,148,3842.967542,104,3926.292134,173,4062.054507,187,3956.675062
40, *Ahmedabad ,20140223,20140301,9,480,3360,0,0,0,0,54,2935.92233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,3360,92,3094.294294,123,3805.524861,106,3664.19753,158,3045.783132
41, PCHP .1 to 1 Mn. ,20140223,20140301,9,361,2897.658862,43,2552.650176,40,2759.753593,40,2507.462686,40,3584,27,2870.886075,30,3073.170731,22,2488.888888,40,4392.156862,24,2609.708737,0,0,17,2505.263157,17,2293.975903,9,379.899497,352,3488.849557,42,3028.32618,75,2305.580969,91,3000.588812,152,3178.09583
42, Punjab 1Mn.+ ,20140223,20140301,9,281,3220.190995,0,0,0,0,32,2945.753424,0,0,0,0,31,4006.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,3220.190995,68,3200,85,3025.423728,68,3488.244274,59,3202.584814
1, *Bangalore ,20140216,20140222,8,1015,4698.167791,92,3438.487208,78,3738.659058,108,4229.370629,124,5417.945383,104,4665.42056,107,5136,59,3630.76923,81,5115.789473,60,4893.203883,65,7690.140845,67,5613.965087,70,5764.705882,0,0,1015,4698.167791,185,3966.815571,292,4441.466727,256,4890.051165,283,5518.746372
2, *Calcutta ,20140216,20140222,8,1441,3701.368396,101,2982.073813,112,3363.00268,124,2907.466852,140,3874.794069,136,3400,145,4417.044424,86,3207.103218,125,4195.804195,65,2800,113,5244.198895,168,4338.816295,125,4109.589041,0,0,1441,3701.368396,222,3440.590405,327,3730.797962,313,3820.123501,580,3736.912751
3, *Chennai ,20140216,20140222,8,1056,4580.635166,72,3121.548387,83,3674.3083,95,3994.993742,102,4503.547963,98,4378.723404,117,4963.636363,57,3838.076152,84,5748.268839,48,3905.084745,69,6006.217616,126,5971.22708,103,5664.157119,591,4441.4225,465,4770.687022,225,4367.417677,288,5133.580901,269,4571.775417,274,4276.079888
4, *Delhi ,20140216,20140222,8,2028,3626.246607,278,3235.469345,246,3611.009174,232,3253.42237,207,3838.410596,195,3188.321167,191,3849.790041,103,3157.664233,148,4369.771528,127,3759.647577,111,4598.766954,110,4267.898383,78,4101.40845,0,0,2028,3626.246607,592,3487.8485,517,3562.592288,362,3955.512195,557,3643.215884
5, *Hyderabad ,20140216,20140222,8,911,4275.083798,91,2923.135755,89,2960.792079,91,3470.601589,98,4321.259842,89,4483.35832,132,6125.96685,61,4822.588235,90,6048,50,4296.675191,39,6152.112676,38,4642.90909,42,5305.263157,156,3868.339483,754,4364.237726,151,4114.841849,186,4505.839942,274,4652.046488,299,3924.375
6, *Mumbai ,20140216,20140222,8,2218,3855.794701,260,3760.654326,222,3541.880341,278,3804.806517,219,3903.660477,237,3714.179104,207,3940.623229,157,3778.796561,160,4431.986809,129,3859.66162,140,4722.891566,114,3733.333333,94,3525,115,3368.788142,2103,3886.518893,360,3940.065146,506,3684.785435,586,3897.387173,765,3899.271844
7, AP .1 to 1 Mn. ,20140216,20140222,8,946,4198.335754,107,3683.606557,87,3041.831425,75,3255.813953,126,5311.919698,65,3505.617977,124,5562.616822,88,3958.232931,97,5239.871382,46,4211.444141,0,0,0,0,41,3634.828496,822,4189.170332,124,4260.122699,74,4250.25641,144,4192.72097,304,4674.782608,424,3906.333973
8, APrest 1 Mn.+ ,20140216,20140222,8,370,4589.147286,0,0,36,3024,35,3757.188498,41,4607.357859,0,0,0,0,0,0,67,6926.76923,0,0,0,0,0,0,0,0,127,4449.635036,243,4665.6,53,3226.086956,68,5363.380281,92,5034.527687,158,4752.730528
9, Assam .5Mn.+ ,20140216,20140222,8,97,3380.912863,0,0,0,0,15,3294.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3212.237093,47,3580.95238,20,2488.888888,25,3400.809716,15,2652.631578,36,4706.614785
10, Bihar 1Mn.+ ,20140216,20140222,8,185,3134.644478,24,2829.473684,22,3285.333333,22,2602.816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,3134.644478,42,2933.887733,55,3175.257731,39,4146.835443,49,2721.322314
11, Chattisgarh .1 to 1Mn. ,20140216,20140222,8,310,3230.76923,32,2235.343035,0,0,36,3133.678756,34,3340.350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3322.872928,131,3112.871287,53,3261.538461,69,3145.725915,85,4085.836909,103,2784.231697
12, Guj .1 to 1 Mn. ,20140216,20140222,8,449,2945.987111,62,3109.253731,53,3097.043478,42,2424.742268,0,0,34,2441.025641,42,3115.231788,42,3360,33,3013.043478,0,0,0,0,32,3402.531645,27,2889.171974,296,3081.040892,154,2733.438985,38,2710.828025,111,2888.923315,106,3113.286713,194,2944.173441
13, Guj 1 Mn.+ (Including Ahmedabad) ,20140216,20140222,8,1169,3325.859441,172,3539.00796,133,3678.024691,132,3008.955223,120,3225.6,70,2642.696629,107,4012.5,87,3077.052631,76,3474.285714,83,3360,57,3527.071823,78,3347.126436,55,3019.607843,0,0,1169,3325.859441,172,3159.759431,249,3134.657174,274,3459.751972,475,3431.520103
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20140216,20140222,8,301,3161.487964,42,3115.231788,0,0,39,2925,33,3105.882352,0,0,30,3803.773584,26,2663.414634,0,0,0,0,0,0,0,0,0,0,190,3124.816446,111,3226.297577,77,3368.75,74,2590,47,3196.761133,102,3507.881269
15, KAR .1 to 1 Mn. ,20140216,20140222,8,996,4759.721234,109,3912.820512,80,3463.917525,105,5011.363636,114,5225.648021,75,3931.357254,102,5448.648648,71,4401.476014,83,6381.693363,58,4776.470588,64,5416.624685,67,5424.578313,69,5613.559322,664,4894.778411,332,4510.796603,102,4733.701657,208,4327.43034,322,5156.911344,364,4714.880493
16, Kerala .1 to 1 Mn. ,20140216,20140222,8,412,3299.14204,39,3061.682242,0,0,38,3460.162601,0,0,0,0,0,0,0,0,34,3350.146627,0,0,0,0,43,3602.992518,48,3560.2649,229,2939.037433,183,3896.577946,30,2731.707317,58,3184.313725,98,3422.869022,226,3367.45011
17, Kerala 1 Mn.+ ,20140216,20140222,8,123,3116.742081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2964.705882,72,3125.581395,51,3104.347826,18,2641.048034,30,3073.170731,26,3002.061855,48,3374.058577
18, MAH .1 to 1 Mn. ,20140216,20140222,8,994,3419.514692,126,3032.664756,116,3659.718309,96,2956.55362,108,4118.955732,105,3458.823529,102,3808,74,2861.219792,68,3673.311897,54,3578.698224,48,4114.285714,55,3300,43,3107.096774,364,3428.763666,631,3419.061441,105,2898.931799,260,3450.236966,272,3793.773349,357,3323.690773
19, MAHA L C I ,20140216,20140222,8,907,3281.843635,115,3269.035532,82,2677.55102,115,3459.26589,87,2877.165354,88,3102.623294,86,3460.598802,56,3523.595505,66,3981.328545,52,3211.764705,53,3664.19753,61,3653.475935,47,3338.689217,570,3356.466876,336,3153.519553,85,3344.262295,181,3043.843843,265,3404.971319,376,3308.091123
20, MAHrest 1 Mn.+ (Including Pune) ,20140216,20140222,8,998,3766.883846,109,3838.99371,102,3600,124,3434.789777,114,4654.19198,109,3655.08982,93,3815.384615,64,3344.323483,80,4017.937219,45,2953.125,63,4789.140271,53,3922.46696,42,3368.019093,0,0,998,3766.883846,214,3733.333333,195,3737.592698,269,4008.159645,321,3633.962264
21, MP .1 to 1 Mn. ,20140216,20140222,8,439,2970.876132,54,2520,0,0,51,2750.561797,59,3797.701149,0,0,0,0,0,0,35,2925.373134,0,0,0,0,0,0,0,0,315,3276.780185,124,2402.768166,51,2616.183206,91,3021.343873,55,2223.826714,241,3283.698296
22, MP 1 Mn.+ ,20140216,20140222,8,440,3305.164319,0,0,0,0,52,3076.056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,3305.164319,92,3540.89347,81,2738.028169,93,3188.571428,174,3595.571955
23, Orissa .1 to 1 Mn. ,20140216,20140222,8,302,3277.519379,0,0,0,0,0,0,0,0,34,2766.101694,40,4072.727272,0,0,0,0,0,0,0,0,0,0,0,0,207,3183.157894,96,3540.724478,75,3471.07438,81,3764.315352,61,2894.915254,86,3077.316293
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20140216,20140222,8,781,2968.842629,108,2738.716981,73,2835.606936,89,2684.38061,84,3454.589963,62,2980.25751,64,3268.085106,43,2408,77,3925.948406,52,2615.568862,32,3080.802292,47,3090.410958,51,2985.365853,288,2641.048034,494,3206.800618,164,3311.538461,193,2542.061936,147,2806.363636,278,3261.452513
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20140216,20140222,8,472,3257.178065,66,3123.380281,59,3571.891891,55,2856.259659,47,3455.579868,35,2556.521739,47,3997.974683,0,0,27,3844.067796,29,3173.941368,25,3589.743589,30,2855.524079,26,3399.221789,0,0,472,3257.178065,113,3324.69352,131,2905.346534,119,3455.834053,108,3439.620853
26, Rajasthan .1 to 1 Mn. ,20140216,20140222,8,486,3009.509767,45,2347.826086,78,3560.869565,66,3536.842105,44,2848.554913,46,3586.078886,39,2615.568862,43,2972.839506,47,3324.631578,29,3184.313725,0,0,0,0,11,1621.052631,312,3179.617834,175,2761.860028,80,2963.616317,123,3251.612903,126,3054.545454,157,2833.082706
27, Rajasthan 1 Mn+ ,20140216,20140222,8,277,3191.769547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,3191.769547,57,2660,77,3270.79646,51,3346.875,93,3495.302013
28, TN .1 to 1 Mn. ,20140216,20140222,8,900,4308.91992,64,3072,62,2723.137254,75,3906.976744,118,5155.786736,86,4052.734922,107,5187.878787,73,4157.288135,107,5922.899505,53,3829.677419,57,5176.216216,46,4341.573033,51,4981.395348,785,4243.243243,0,0,43,3093.790149,139,4308.487084,281,4524.005749,437,4345.427641
29, TNrest 1 Mn.+ ,20140216,20140222,8,334,3989.477426,0,0,0,0,0,0,0,0,30,3371.237458,36,4781.027667,0,0,0,0,0,0,0,0,0,0,0,0,262,4010.569476,72,3920.907617,48,3584,96,3849.164677,76,4234.82587,114,4149.945828
30, UP .1 to 1 Mn. ,20140216,20140222,8,1157,3076.299754,180,2969.072164,139,2913.537117,122,2479.854809,123,3198.761609,105,3306.466729,123,4063.716814,79,2739.318885,102,3762.019758,51,2624.196018,43,3120.518358,66,3702.170283,25,2240,609,2796.555965,549,3467.368421,206,3017.262423,320,3192.399049,286,3279.726962,346,2874.066749
31, UP 1 Mn.+ ,20140216,20140222,8,1034,3343.187066,125,2811.244979,132,3585.448666,134,3220.600858,109,3168.166089,78,2880,101,3900.689655,53,2895.609756,78,3842.815249,65,3240.356083,55,4000,59,3980.722891,46,3912.911392,0,0,1034,3343.187066,274,3277.46529,283,3244.21699,193,3235.928143,284,3603.625377
32, WB .1 to 1 Mn. ,20140216,20140222,8,392,3262.620757,0,0,0,0,0,0,0,0,42,2845.16129,41,3663.829787,0,0,0,0,0,0,0,0,0,0,0,0,341,3171.215056,51,4032,38,2812.334801,88,3249.230769,105,3070.496083,161,3549.606299
33, WBrest  1 Mn.+ ,20140216,20140222,8,129,3161.487964,0,0,0,0,0,0,0,0,9,2826.168224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3092.537313,18,3643.373493,15,2754.09836,21,2952.301255,31,3437.623762,62,3219.783616
34, GUJ L C I(WEF 30th Dec 2012) ,20140216,20140222,8,469,3427.22923,53,2928.947368,45,3452.054794,42,3122.123893,48,3468.387096,39,3580.327868,48,3513.72549,37,3997.427652,40,3642.276422,35,3946.308724,32,3424.203821,28,3167.676767,21,3192.76018,317,3485.340314,152,3309.915748,23,3247.058823,66,3080,119,3470.833333,261,3524.758842
35, MP L C I(WEF 30th Dec 2012) ,20140216,20140222,8,716,2966.777654,65,2919.786096,79,3360,67,2526.599326,93,3407.633587,53,2380.748663,71,2948.82571,51,2851.24792,70,3574.468085,49,2934.759358,39,2964.705882,43,2972.839506,36,2641.048034,488,3017.445712,228,2864.921465,72,2419.2,153,3165.517241,152,2800,339,3111.28107
36, PHCHP L C I(WEF 30th Dec 2012) ,20140216,20140222,8,661,3064.23841,56,2525.637583,64,3485.251215,58,2861.674008,66,3141.076487,56,2771.13402,71,3539.465875,41,2546.395563,75,3812.405446,47,3013.740458,43,3239.461883,41,2766.26506,42,2964.705882,385,3103.646833,275,3000,86,2678.035217,174,2781.351094,151,2980.963572,249,3539.086294
37, RAJ L C I(WEF 30th Dec 2012) ,20140216,20140222,8,588,2972.28825,66,2843.076923,0,0,63,3019.686162,50,2530.120481,57,3296.385542,57,3213.422818,0,0,57,3348.251748,0,0,0,0,0,0,0,0,348,3071.394799,240,2839.436619,53,2997.979797,127,2660.349127,109,2766.163141,298,3204.096
38, UP L C I(WEF 30th Dec 2012) ,20140216,20140222,8,1280,2595.847416,114,2284.078711,117,2636.619718,119,2312.550607,151,3093.658536,121,2899.857346,140,2823.529411,115,2424.090338,160,2871.794871,93,2717.217391,65,3050.279329,34,1348.76033,50,2142.857142,619,2933.897587,662,2346.576643,96,2100,219,2311.781338,246,2278.908188,718,2934.176599
39, *Pune ,20140216,20140222,8,624,4030.449826,0,0,0,0,75,3391.65545,69,4790.082644,78,4324.752475,58,4264.332603,0,0,46,4234.520547,0,0,0,0,0,0,0,0,0,0,624,4030.449826,152,3946.83153,102,3850.786516,185,4343.815513,186,3935.516372
40, *Ahmedabad ,20140216,20140222,8,478,3346,0,0,0,0,61,3316.504854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,3346,97,3262.462462,109,3372.37569,109,3760.164271,163,3145.778288
41, PCHP .1 to 1 Mn. ,20140216,20140222,8,341,2737.123745,42,2240,32,2541.843971,40,2521.575984,40,3733.333333,30,2807.799442,32,3318.518518,0,0,33,3432.817337,22,2400,0,0,0,0,19,2464.864864,10,422.110552,331,3280.707964,37,2622.78481,75,2322.580645,77,2497.297297,153,3231.175361
42, Punjab 1Mn.+ ,20140216,20140222,8,286,3122.02729,0,0,0,0,0,0,0,0,22,2324.528301,33,4002.888086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,3122.02729,73,3214.678899,82,2885.026178,66,3154.480796,65,3324.200913
1, *Bangalore ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2, *Calcutta ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3, *Chennai ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4, *Delhi ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5, *Hyderabad ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6, *Mumbai ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7, AP .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8, APrest 1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9, Assam .5Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10, Bihar 1Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11, Chattisgarh .1 to 1Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12, Guj .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13, Guj 1 Mn.+ (Including Ahmedabad) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14, Jharkhand .5Mn.+(WEF 3rd April 2011) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15, KAR .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16, Kerala .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17, Kerala 1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18, MAH .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19, MAHA L C I ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20, MAHrest 1 Mn.+ (Including Pune) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21, MP .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22, MP 1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23, Orissa .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24, PHCHP .1 to 1Mn. (Including PCHP .1 to 1 Mn.) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25, PHCHP 1 Mn.+ (Including Punjab 1Mn.+) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26, Rajasthan .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27, Rajasthan 1 Mn+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28, TN .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29, TNrest 1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30, UP .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31, UP 1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32, WB .1 to 1 Mn. ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33, WBrest  1 Mn.+ ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34, GUJ L C I(WEF 30th Dec 2012) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35, MP L C I(WEF 30th Dec 2012) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36, PHCHP L C I(WEF 30th Dec 2012) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37, RAJ L C I(WEF 30th Dec 2012) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38, UP L C I(WEF 30th Dec 2012) ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39, *Pune ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40, *Ahmedabad ,20140202,20140208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
